id,0,48,96,144,192,240,288,336,384,432,480,528,576,624,672,720,768,816,864,912,960,1008,1056,1104,1152,1200,1248,1296,1344,1392,1440,1488,1536,1584,1632,1680,1728,1776,1824,1872,1920,1968,2016,2064,2112,2160,2208,2256,2304,2352,2400,2448,2496,2544,2592,2640,2688,2736,2784,2832,2880,2928,2976,3024,3072,3120,3168,3216,3264,3312,3360,3408,3456,3504,3552,3600
3561,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,2,3,2,1,8,9,8,13,22,31,48,29,44,39,12,63,23,10,140,67,3,5,8,63,81,118,42,110,44,81,92,165,46,37,46,15,9,68,43,18,10,2,12,2,12,3,4,0,0,0,0,0,0,0,1,1,0,0,0
3562,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,1,3,6,4,8,9,20,13,8,7,43,30,56,123,47,93,59,134,46,64,297,72,2,141,155,22,8,65,97,51,93,84,58,50,38,43,50,13,8,24,6,25,2,6,3,3,2,2,1,0,0,2,4,0,0,1,0,0,0,0
3563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,5,2,4,18,5,3,1,2,20,8,110,19,2,40,104,154,40,12,99,0,4,370,79,29,80,14,13,43,26,21,46,36,14,38,11,10,0,3,3,0,4,13,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0
3564,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,1,6,1,5,0,6,1,10,27,1,21,16,59,53,3,3,27,5,44,2,255,33,2,6,174,58,211,18,16,72,16,46,12,42,48,7,6,0,24,28,0,0,15,3,5,3,1,0,0,0,1,0,0,0,0,0,0,0
3565,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,2,9,8,11,21,17,24,12,20,44,22,75,71,80,38,96,20,159,36,147,456,114,25,199,69,250,104,145,167,95,85,51,41,49,34,39,23,13,25,2,8,2,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0
3566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,9,21,0,138,8,156,2,1,12,4,0,4,0,6,46,23,6,21,5,6,9,1,5,1,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3567,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,7,0,0,23,106,194,0,0,0,0,1,4,2,13,1,2,0,0,0,1,0,1,9,0,0,0,4,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,5,0,62,0,0,0,0,217,1,0,10,4,1,1,3,3,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,5,7,7,8,1,11,10,9,7,1,49,18,38,1,1,5,114,41,2,71,67,18,39,18,42,28,93,106,53,81,62,47,14,31,1,11,10,0,4,17,0,1,2,3,4,2,0,1,0,0,0,0,0,0,0,0,0
3570,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,3,4,8,6,12,14,6,15,7,8,32,36,50,95,46,42,119,46,89,78,37,152,81,26,163,134,46,68,35,105,89,28,46,48,59,16,26,47,10,3,19,1,3,1,0,4,0,0,0,0,0,3,0,1,1,0,0,0,0
3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,6,3,3,6,17,28,3,16,4,6,1,19,45,88,19,108,202,184,184,27,84,31,78,2,165,18,78,35,1,55,98,38,30,28,17,25,10,6,8,1,5,4,0,29,2,0,1,1,4,0,0,1,0,0,0,0,0,0,0
3572,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,5,4,4,5,4,5,0,13,0,67,70,52,10,60,51,64,60,20,381,17,371,181,304,240,24,139,5,79,180,79,54,56,42,32,16,5,7,1,1,1,14,1,7,9,1,1,0,5,0,0,0,0,0,0,0,0,0,0
3573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,4,5,0,0,11,5,2,8,64,44,93,0,12,201,5,1,2,5,3,14,29,51,22,30,29,16,29,17,14,10,10,3,0,9,15,0,6,1,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0
3574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,2,1,1,2,1,0,9,6,60,3,2,12,1,1,19,100,18,1,1,9,35,0,14,3,9,18,12,33,25,37,9,35,9,19,1,0,8,1,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
3575,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,3,8,6,7,3,3,8,4,13,45,49,28,32,64,12,40,10,149,250,216,0,66,153,172,37,171,97,96,46,31,19,33,37,16,4,11,2,10,2,5,12,13,3,0,0,2,0,0,4,0,0,0,0,0,0,0,0
3576,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,3,2,8,8,7,14,16,19,21,64,22,32,66,111,110,8,6,94,107,76,119,40,179,51,157,834,267,176,756,174,195,171,198,109,106,103,98,88,54,38,15,10,20,9,2,11,10,11,6,2,3,1,1,0,0,0,1,0,1,1,0
3577,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,2,0,7,7,3,2,4,16,43,53,13,4,56,25,34,111,20,56,217,216,32,0,56,31,42,41,82,120,141,71,68,26,51,65,59,53,41,36,2,6,8,1,8,0,0,11,1,1,3,1,4,1,1,0,0,0,0,0,0
3578,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,3,3,11,9,9,22,34,21,40,30,39,7,35,103,26,59,119,111,188,257,493,409,642,557,476,215,389,590,221,268,236,234,117,111,104,101,88,84,72,3,7,9,16,21,9,9,11,2,2,8,6,4,0,1,6,1,2,1,0,0,0
3579,0,0,0,0,0,0,0,1,1,1,0,1,1,2,7,3,4,7,10,11,11,18,21,29,70,76,57,48,51,40,21,218,311,58,471,454,401,1058,355,509,255,645,383,168,837,209,202,255,133,197,122,108,84,82,36,49,36,44,19,35,3,20,6,17,3,3,5,1,7,1,3,2,1,0,0,0
3580,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,3,5,6,9,14,9,8,2,65,2,2,3,18,39,94,172,114,245,27,5,327,624,107,128,47,27,224,470,191,64,60,74,109,62,59,61,52,22,0,9,17,11,13,8,3,6,3,7,5,1,1,0,0,1,0,1,1,1,0,0
3581,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,6,3,5,19,13,3,11,12,21,24,22,46,50,126,66,56,109,73,5,29,790,58,332,41,324,15,54,42,113,38,54,41,49,72,45,18,23,71,5,25,3,4,1,0,5,2,2,3,5,0,0,0,0,0,0,0,0,0
3582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,5,9,8,14,9,0,34,0,22,72,29,92,220,133,105,143,154,248,228,164,64,61,245,114,282,53,141,36,59,47,26,71,74,46,20,33,10,5,2,3,7,3,3,2,5,3,0,1,1,0,0,0,0,0,0,0,0,0
3583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,6,0,0,1,9,0,67,3,2,31,1,8,966,69,178,4,0,134,107,2,18,5,82,11,21,10,7,74,2,6,3,27,0,2,2,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3584,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,4,3,1,2,7,8,21,12,41,16,15,64,115,80,34,44,187,81,81,291,183,265,42,251,385,255,283,336,46,115,109,53,58,30,22,27,24,44,11,5,11,21,12,5,16,15,2,9,2,1,5,0,0,0,0,2,0,0,0,0
3585,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,2,3,6,4,6,12,17,11,1,22,66,13,64,114,66,75,19,106,43,129,40,274,185,116,138,212,788,210,200,362,138,109,145,93,41,28,46,80,50,26,6,3,7,14,21,4,0,1,2,2,0,5,4,1,1,0,1,0,0,0
3586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,6,5,9,3,6,34,3,37,10,13,0,69,43,7,47,59,45,1,0,249,63,207,0,10,18,42,75,30,58,20,38,43,22,8,4,4,29,0,2,1,0,5,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,6,6,4,16,14,3,14,3,45,20,84,18,117,205,202,150,83,51,105,12,114,12,136,195,94,47,113,72,232,139,27,56,91,36,17,13,58,26,5,7,3,14,5,0,13,0,0,0,4,0,0,0,2,0,0,0,0,0
3590,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,0,5,4,8,0,4,16,3,122,57,60,18,49,160,16,60,158,28,197,132,115,96,150,19,242,2,25,29,31,47,45,48,22,33,8,0,3,2,12,0,4,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0
3591,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3,1,1,7,7,4,1,15,2,40,28,13,27,8,35,10,13,19,48,94,4,86,68,64,112,598,236,61,80,85,46,39,48,23,24,35,14,0,1,0,6,5,17,6,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0
3592,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,0,3,4,5,4,12,8,1,22,25,4,126,43,19,4,116,61,149,8,34,4,112,29,42,276,53,30,49,78,47,64,31,22,34,49,31,53,9,8,17,7,9,23,9,2,0,0,2,5,1,1,0,0,0,0,0,0,0
3593,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,5,6,10,14,14,14,6,17,17,1,13,3,119,62,84,2,161,42,226,260,181,44,669,113,118,557,112,138,165,140,57,35,46,52,85,32,101,62,31,2,9,4,9,24,9,3,6,3,13,0,9,5,2,0,0,0,0,0,0
3594,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,6,5,7,15,11,11,10,34,28,29,67,43,26,107,77,144,146,192,143,362,140,152,291,106,387,115,573,263,266,73,166,125,80,64,73,80,79,34,22,51,19,19,1,6,2,6,14,2,7,2,3,1,3,0,0,1,0,1,0,1
3595,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2,2,4,3,2,5,2,4,48,1,16,6,31,82,3,29,37,426,157,142,500,8,127,15,4,26,52,34,349,47,39,14,36,32,29,14,16,28,4,3,1,0,5,0,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0
3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,2,7,4,10,20,21,0,57,11,38,20,57,98,236,32,46,58,181,113,91,215,105,90,32,226,180,232,133,30,120,59,95,60,29,44,47,23,12,16,34,1,1,5,6,2,6,0,1,5,2,1,0,0,0,0,0,0
3597,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,2,2,3,2,5,22,0,18,3,1,110,127,42,29,122,187,31,13,90,41,25,15,21,37,46,25,104,7,34,13,15,8,2,22,14,0,4,3,1,2,1,2,3,0,3,0,0,0,0,1,0,0,0,0,0,0
3598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,5,72,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,4,4,5,5,2,11,2,0,24,3,14,29,40,14,6,37,35,55,16,3,39,41,50,61,64,51,33,21,52,17,41,22,26,26,6,11,0,2,5,10,26,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3600,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,6,5,9,12,7,28,12,33,74,40,188,4,3,197,274,20,160,169,550,279,57,160,423,98,27,119,228,84,65,57,41,43,47,46,89,74,95,19,23,14,24,3,2,9,0,3,4,0,0,0,0,0,0,0,0,0,0,0
3601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,5,2,3,3,3,8,13,14,1,33,0,14,202,51,8,18,113,148,50,440,75,36,9,1,123,103,66,32,45,24,24,41,20,71,58,9,39,1,15,10,1,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0
3602,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,6,5,6,4,7,9,19,16,34,7,5,33,50,10,27,46,25,276,56,43,46,28,22,231,378,40,116,522,294,134,145,91,112,66,22,84,93,33,26,5,44,15,2,13,19,1,10,3,0,2,3,0,0,0,0,0,0,0,0,0,0
3603,0,0,0,0,0,0,0,0,2,0,1,1,2,0,8,5,5,4,3,13,12,15,27,73,85,46,70,125,45,221,455,379,269,302,395,312,193,469,1501,499,72,574,69,459,124,141,38,47,69,54,51,57,115,70,19,48,44,44,31,22,31,2,17,10,2,2,2,3,2,1,1,0,1,0,0,0
3604,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,7,3,8,10,15,6,20,16,12,11,13,35,24,32,147,14,27,199,200,109,62,69,651,81,101,574,133,133,94,94,108,74,156,127,29,91,78,52,39,44,78,30,13,8,4,2,14,2,1,1,1,3,2,0,0,2,0,1,0,0,0
3605,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,3,3,5,6,21,5,14,13,3,21,9,55,5,167,65,20,37,51,178,26,192,75,153,652,54,96,42,158,54,29,114,80,48,51,39,36,8,10,0,16,5,1,5,1,1,1,1,3,1,3,2,1,0,0,0,0,0,0,0
3606,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,2,2,7,8,9,8,10,4,1,28,2,15,52,108,161,28,101,19,118,138,156,458,91,59,148,87,112,200,53,30,156,66,49,36,57,16,65,7,51,14,1,0,3,7,2,1,2,1,1,1,0,2,0,1,1,0,0,0,0
3607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,3,4,2,5,0,8,6,6,67,1,37,49,28,11,14,4,430,45,1,29,6,13,36,38,10,7,38,18,46,21,23,30,21,46,2,2,16,2,9,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,6,0,0,0,3,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,1,5,4,10,6,22,28,1,43,2,5,24,68,45,6,164,89,80,226,725,25,448,124,22,383,181,51,195,194,39,23,25,62,39,14,92,33,9,17,1,7,11,0,3,4,4,1,8,3,2,2,4,0,0,0,1,0,0,0
3610,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,2,2,3,6,3,6,10,22,13,22,7,29,5,35,131,68,21,77,431,74,387,41,82,209,53,60,153,15,124,46,54,85,80,78,46,27,63,20,149,7,32,2,16,1,7,1,7,1,4,4,2,3,0,0,0,0,0,0,0,0
3611,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,3,4,5,2,7,11,1,4,0,8,39,55,1,102,16,536,116,194,82,17,1147,58,8,24,27,99,52,35,25,29,18,33,14,19,73,3,0,1,3,6,5,0,7,1,0,5,2,2,1,0,0,0,0,0,0,0,0,0
3612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,2,3,1,0,8,5,3,19,0,3,34,15,55,42,91,3,0,23,50,147,38,226,18,20,22,39,8,24,7,15,15,50,2,0,0,2,1,12,0,0,20,1,0,1,1,0,0,0,0,0,0,0,0,0,0
3614,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,1,2,3,7,14,6,14,9,3,7,46,55,16,38,7,51,123,13,8,6,195,11,189,129,122,119,11,56,46,50,85,66,59,69,29,30,29,12,1,2,30,6,1,0,6,13,2,0,3,0,0,1,0,0,0,1,0,0,0,0
3615,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,2,0,3,3,10,11,14,9,9,0,0,25,14,70,52,19,46,0,57,78,232,594,0,136,31,39,44,36,45,142,64,47,13,46,18,4,49,72,27,0,17,0,1,3,0,0,3,4,3,0,3,0,0,0,0,0,0,0,0,0
3616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,4,3,8,11,11,9,15,7,40,8,29,2,219,263,17,102,30,80,132,394,132,25,81,455,24,315,145,71,109,55,136,37,76,62,26,41,15,0,10,3,1,1,12,5,4,4,5,1,5,1,1,1,2,0,0,0,0,0
3617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,3,6,6,16,13,13,8,18,26,60,19,48,17,274,247,103,94,51,221,422,42,91,138,67,60,28,79,38,151,63,53,51,71,33,59,83,28,51,9,7,6,16,3,0,5,3,9,2,4,10,4,2,0,0,0,0,0,0,0
3618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,6,3,7,1,1,4,4,19,0,23,2,5,123,17,7,30,4,10,1,73,5,46,397,7,74,15,52,34,64,50,32,26,17,19,6,1,13,3,9,8,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3619,0,0,0,0,0,0,0,0,0,0,0,1,0,5,6,4,4,8,5,4,16,10,30,9,21,15,19,84,184,210,32,187,184,105,46,301,22,473,408,222,783,253,103,168,125,161,167,146,182,144,115,91,93,13,1,2,9,24,49,9,3,0,7,3,1,2,0,0,0,0,2,0,0,0,0,0
3620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5,1,2,7,0,0,27,1,10,5,19,3,1,1,3,62,16,0,0,79,19,38,6,19,2,39,17,4,17,6,10,13,23,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3621,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,5,6,3,2,2,10,12,0,0,4,3,0,69,5,24,7,74,2,2,5,76,8,11,154,8,123,150,88,22,24,22,20,21,10,13,17,2,5,3,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3622,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,1,3,3,7,9,5,4,10,1,38,29,128,52,80,45,139,43,39,96,26,65,105,33,166,62,78,117,114,81,91,60,86,55,34,30,30,68,12,34,3,0,5,10,6,1,2,2,1,1,1,0,0,1,0,0,0,0,0,0
3623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,3,4,5,7,3,12,1,18,1,12,30,11,1,41,182,38,162,140,270,349,25,78,14,83,20,11,13,30,52,15,25,15,21,36,7,0,2,22,2,4,10,11,3,0,4,3,0,1,0,0,0,2,0,0,0,0,0
3625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3626,0,0,0,0,0,0,0,0,3,0,0,2,1,1,1,3,3,6,10,6,9,12,40,22,31,96,11,44,52,265,168,102,441,133,50,192,58,412,111,193,419,125,598,375,306,220,175,173,203,61,76,100,78,25,63,52,38,10,0,17,34,4,2,5,0,1,6,1,3,0,0,1,0,0,0,0
3627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,1,58,0,4,0,4,0,11,0,0,0,0,4,0,12,17,45,0,17,16,8,4,2,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,2,20,13,14,40,5,2,2,98,92,20,42,57,59,441,79,740,348,7,54,95,54,69,27,5,20,7,6,5,4,7,12,0,0,1,5,4,8,0,2,3,5,0,0,0,1,0,0,0,0,0,0,0
3629,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,1,8,21,1,4,8,10,5,0,52,10,2,83,4,5,50,323,0,0,137,52,45,60,36,21,23,21,41,34,73,91,35,10,35,4,0,0,7,7,3,14,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,16,0,8,16,52,11,47,2,56,79,6,10,11,3,23,0,48,36,1,22,4,17,20,8,10,5,5,9,6,13,0,0,1,0,0,1,0,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0
3631,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,6,2,3,52,46,19,37,40,120,41,11,0,58,28,59,28,4,27,34,21,5,12,6,12,4,5,11,45,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,4,4,16,5,25,23,3,19,18,10,3,7,141,57,92,110,39,173,199,4,17,28,126,39,74,98,71,58,14,44,31,26,37,7,7,5,6,6,34,0,2,1,3,2,0,1,0,0,1,0,0,0,0,0,0
3633,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,6,5,6,5,14,18,16,2,51,19,4,29,31,85,40,64,207,236,332,21,8,39,628,443,201,119,221,126,58,153,113,142,77,84,44,64,59,45,92,31,10,4,6,1,5,3,6,4,3,0,3,2,7,0,1,0,0,0,0,0
3634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,35,0,4,3,0,13,14,0,0,0,0,0,31,52,20,0,98,0,7,3,0,0,0,5,2,1,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,9,0,0,6,0,0,102,2,2,0,50,0,6,4,60,0,1,0,2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3636,0,0,0,0,0,0,0,0,0,0,1,1,3,6,3,1,4,7,12,21,19,26,14,35,94,34,126,20,51,58,43,261,311,301,200,352,408,1403,518,341,892,331,463,138,177,369,238,172,199,184,101,133,54,175,33,11,28,12,89,30,26,16,21,4,8,1,5,7,1,1,1,1,0,0,0,0
3637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,3,3,7,4,3,0,16,1,13,3,26,10,120,84,11,4,9,19,58,89,5,102,5,304,16,27,15,38,18,29,21,19,11,37,1,2,2,0,0,4,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3638,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,3,6,9,5,0,0,0,2,50,70,21,9,0,28,38,37,19,127,240,8,0,7,0,19,44,26,60,22,13,20,29,11,11,0,10,7,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,19,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,112,0,0,0,0,0,0,31,1,0,0,0,6,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,159,11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3645,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,2,4,6,2,2,2,30,38,21,31,5,55,5,90,45,55,10,49,135,26,78,209,87,221,497,54,197,42,112,72,30,45,37,45,34,35,21,12,7,19,5,5,8,3,9,14,0,0,0,2,0,2,1,1,0,0,0,0,0
3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3647,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,3,6,5,8,36,12,14,16,12,9,25,18,43,32,71,201,242,31,31,6,43,38,104,111,125,137,110,54,56,42,40,61,12,39,15,147,1,8,14,10,4,3,12,6,6,2,2,0,1,1,0,0,0,0,0,0,0
3648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,1,2,7,8,2,4,11,5,11,81,1,23,38,167,30,22,101,34,10,328,52,156,51,55,12,35,17,11,15,31,15,25,10,3,25,4,1,3,1,3,9,0,7,0,0,0,0,0,0,1,0,0,0,0,0
